region,site,site_code,lat,long,shrub_ID
San Joaquin,3,Tejon_ERG,34.87427365,-118.6019061,395
San Joaquin,3,Tejon_ERG,34.87469189,-118.601823,396
San Joaquin,3,Tejon_ERG,34.87459618,-118.6021439,397
San Joaquin,3,Tejon_ERG,34.87465544,-118.6018037,398
San Joaquin,3,Tejon_ERG,34.87456934,-118.6018047,399
San Joaquin,3,Tejon_ERG,34.87452437,-118.6018629,400
San Joaquin,3,Tejon_ERG,34.8743852,-118.6017704,401
San Joaquin,3,Tejon_ERG,34.87416057,-118.6019278,402
San Joaquin,3,Tejon_ERG,34.87419518,-118.6015323,403
San Joaquin,3,Tejon_ERG,34.87417473,-118.6016632,404
San Joaquin,3,Tejon_ERG,34.87467937,-118.6016168,405
San Joaquin,3,Tejon_ERG,34.87457395,-118.6015875,406
San Joaquin,3,Tejon_ERG,34.87446136,-118.6014379,407
San Joaquin,3,Tejon_ERG,34.87462562,-118.6014532,408
San Joaquin,3,Tejon_ERG,34.87490537,-118.6019815,409
San Joaquin,3,Tejon_ERG,34.87510463,-118.6019308,410
San Joaquin,3,Tejon_ERG,34.87501857,-118.6019251,411
San Joaquin,3,Tejon_ERG,34.875384,-118.6016868,412
San Joaquin,3,Tejon_ERG,34.87532485,-118.6016859,413
San Joaquin,3,Tejon_ERG,34.87527367,-118.6016658,414
San Joaquin,3,Tejon_ERG,34.87518888,-118.6016546,415
San Joaquin,3,Tejon_ERG,34.87513709,-118.6015778,416
San Joaquin,3,Tejon_ERG,34.87511485,-118.6016637,417
San Joaquin,3,Tejon_ERG,34.87495419,-118.6016605,418
San Joaquin,3,Tejon_ERG,34.8748682,-118.6017156,419
San Joaquin,3,Tejon_ERG,34.87550707,-118.6018927,420
San Joaquin,3,Tejon_ERG,34.87545503,-118.6018494,421
San Joaquin,3,Tejon_ERG,34.87560133,-118.6014517,422
